Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-27,68.721,69.065,68.195,68.525,1687946,0.0,0.0
2018-07-30,68.644,69.422,68.083,68.174,2298287,0.0,0.0
2018-07-31,68.721,69.373,68.441,69.079,2060209,0.0,0.0
2018-08-01,68.988,69.212,68.006,68.314,1384257,0.0,0.0
2018-08-02,67.83,68.202,67.312,67.753,1580701,0.0,0.0
2018-08-03,67.964,68.202,67.319,67.985,1734478,0.0,0.0
2018-08-06,68.258,68.434,67.781,68.104,1114727,0.0,0.0
2018-08-07,68.293,68.644,67.95,68.406,1314136,0.0,0.0
2018-08-08,68.391,68.861,68.034,68.448,1261673,0.0,0.0
2018-08-09,68.153,68.56,67.298,67.676,2658949,0.0,0.0
2018-08-10,67.62,67.816,67.136,67.494,1211144,0.0,0.0
2018-08-13,67.662,67.887,67.087,67.347,1529914,0.0,0.0
2018-08-14,67.438,68.42,67.438,68.048,1643604,0.0,0.0
2018-08-15,67.732,68.861,66.954,68.651,2702517,0.0,0.0
2018-08-16,68.875,69.696,68.672,69.31,2119116,0.0,0.0
2018-08-17,69.471,70.166,69.205,69.99,1413517,0.0,0.0
2018-08-20,70.124,70.453,69.773,70.004,1668739,0.0,0.0
2018-08-21,70.474,71.196,70.159,70.656,2550802,0.0,0.0
2018-08-22,70.439,70.607,69.464,69.787,1386448,0.0,0.0
2018-08-23,69.836,69.913,69.296,69.724,934654,0.0,0.0
2018-08-24,69.843,70.039,69.282,69.836,888379,0.0,0.0
2018-08-27,70.124,70.874,70.053,70.776,1431435,0.0,0.0
2018-08-28,70.958,71.358,70.79,70.867,1388382,0.0,0.0
2018-08-29,71.007,71.694,70.6,71.351,1626589,0.0,0.0
2018-08-30,71.161,71.407,70.741,70.916,1120012,0.0,0.0
2018-08-31,70.678,71.428,70.635,71.028,1290418,0.0,0.0
2018-09-04,70.944,71.421,70.671,71.4,1847524,0.0,0.0
2018-09-05,71.203,72.473,71.077,72.248,2910949,0.0,0.0
2018-09-06,72.34,72.622,71.247,71.36,2469853,0.411,0.0
2018-09-07,70.98,71.113,70.275,70.691,2002590,0.0,0.0
2018-09-10,71.254,72.389,71.226,72.248,1603258,0.0,0.0
2018-09-11,72.023,72.735,71.48,71.917,2087278,0.0,0.0
2018-09-12,71.861,72.671,71.684,72.495,1961729,0.0,0.0
2018-09-13,72.897,72.96,72.037,72.784,2826906,0.0,0.0
2018-09-14,72.953,73.482,72.798,72.883,1482737,0.0,0.0
2018-09-17,73.031,73.094,72.537,72.615,2527600,0.0,0.0
2018-09-18,72.706,73.165,71.184,72.89,2290424,0.0,0.0
2018-09-19,73.01,73.143,72.375,72.58,2693623,0.0,0.0
2018-09-20,73.038,73.249,72.573,72.911,2136389,0.0,0.0
2018-09-21,73.489,73.693,73.059,73.327,3803839,0.0,0.0
2018-09-24,73.221,73.313,71.861,72.276,1753427,0.0,0.0
2018-09-25,72.467,72.833,71.952,72.488,2093336,0.0,0.0
2018-09-26,72.403,72.897,72.051,72.164,1954253,0.0,0.0
2018-09-27,72.474,72.932,72.185,72.375,1263865,0.0,0.0
2018-09-28,72.34,73.256,71.959,72.107,1729322,0.0,0.0
2018-10-01,72.777,73.348,72.594,72.812,1641542,0.0,0.0
2018-10-02,72.981,73.538,72.791,73.235,1579412,0.0,0.0
2018-10-03,73.679,74.546,73.418,73.595,2138709,0.0,0.0
2018-10-04,73.545,74.222,72.995,73.468,1652498,0.0,0.0
2018-10-05,73.383,73.785,72.213,72.685,1708956,0.0,0.0
2018-10-08,72.601,72.918,71.98,72.89,1458375,0.0,0.0
2018-10-09,72.883,72.981,72.086,72.107,1978486,0.0,0.0
2018-10-10,72.072,72.072,68.816,68.907,3586771,0.0,0.0
2018-10-11,68.872,69.246,67.124,67.617,2733969,0.0,0.0
2018-10-12,68.646,69.013,67.469,68.47,2170934,0.0,0.0
2018-10-15,68.498,69.14,68.068,68.449,1808725,0.0,0.0
2018-10-16,68.985,69.795,68.724,69.605,2205737,0.0,0.0
2018-10-17,69.464,69.746,68.47,68.738,1971397,0.0,0.0
2018-10-18,68.181,69.175,67.533,67.836,2831675,0.0,0.0
2018-10-19,67.836,68.111,65.799,66.137,5048240,0.0,0.0
2018-10-22,66.13,66.384,64.671,65.552,2788752,0.0,0.0
2018-10-23,63.931,65.164,63.261,64.784,4035214,0.0,0.0
2018-10-24,65.334,66.433,64.897,65.249,5241461,0.0,0.0
2018-10-25,66.743,68.231,66.285,67.328,4330267,0.0,0.0
2018-10-26,66.285,67.829,65.728,66.483,2648637,0.0,0.0
2018-10-29,67.61,67.772,64.946,65.785,2691819,0.0,0.0
2018-10-30,65.89,67.723,65.672,67.638,2871248,0.0,0.0
2018-10-31,68.569,68.914,67.561,67.624,2590503,0.0,0.0
2018-11-01,67.808,69.746,67.526,69.394,2315302,0.0,0.0
2018-11-02,69.781,70.211,68.745,69.203,1927957,0.0,0.0
2018-11-05,69.774,70.338,69.429,69.88,1687301,0.0,0.0
2018-11-06,69.901,71.325,69.739,71.254,1650049,0.0,0.0
2018-11-07,71.938,72.622,71.438,72.453,1669255,0.0,0.0
2018-11-08,72.516,73.411,72.453,72.988,1810529,0.0,0.0
2018-11-09,72.446,72.967,71.579,72.502,1806405,0.0,0.0
2018-11-12,72.537,72.537,71.198,71.297,1413775,0.0,0.0
2018-11-13,71.656,73.51,71.445,72.227,1969463,0.0,0.0
2018-11-14,72.565,72.911,71.149,71.635,2133295,0.0,0.0
2018-11-15,70.782,73.566,70.592,73.108,1909267,0.0,0.0
2018-11-16,73.059,74.137,72.974,73.552,1961471,0.0,0.0
2018-11-19,73.291,73.94,72.46,72.784,1434786,0.0,0.0
2018-11-20,72.453,72.46,70.444,70.613,2744281,0.0,0.0
2018-11-21,70.846,72.446,70.81,71.741,1345716,0.0,0.0
2018-11-23,70.98,72.354,70.846,71.846,549372,0.0,0.0
2018-11-26,72.291,72.481,70.874,71.184,2187691,0.0,0.0
2018-11-27,70.832,71.459,70.232,70.839,2361190,0.0,0.0
2018-11-28,70.951,73.158,70.874,72.558,2406563,0.0,0.0
2018-11-29,72.333,73.249,71.677,72.861,1719784,0.0,0.0
2018-11-30,72.918,74.398,72.446,72.967,3807190,0.0,0.0
2018-12-03,74.454,75.477,73.736,74.454,2295580,0.0,0.0
2018-12-04,74.504,75.251,72.051,72.206,2725204,0.0,0.0
2018-12-06,71.228,71.859,69.358,71.71,2865834,0.411,0.0
2018-12-07,71.873,72.305,69.195,69.421,1607770,0.0,0.0
2018-12-10,69.606,69.818,67.941,69.244,1676602,0.0,0.0
2018-12-11,70.661,70.952,68.649,68.876,1816846,0.0,0.0
2018-12-12,69.769,70.725,69.485,69.499,1858609,0.0,0.0
2018-12-13,69.804,70.038,68.522,68.925,1752009,0.0,0.0
2018-12-14,68.458,69.365,67.7,67.997,2184082,0.0,0.0
2018-12-17,67.976,67.976,65.822,66.389,2572973,0.0,0.0
2018-12-18,67.175,67.919,66.481,67.012,2218627,0.0,0.0
2018-12-19,67.112,67.997,65.092,65.603,2612416,0.0,0.0
2018-12-20,65.036,65.872,63.867,64.511,2384779,0.0,0.0
2018-12-21,64.122,65.858,62.853,63.031,3944469,0.0,0.0
2018-12-24,62.804,62.988,61.11,61.153,927693,0.0,0.0
2018-12-26,61.373,63.512,60.331,63.491,1491889,0.0,0.0
2018-12-27,62.676,64.639,61.769,64.639,1926797,0.0,0.0
2018-12-28,64.809,65.496,64.157,64.518,1571678,0.0,0.0
2018-12-31,64.71,64.986,63.888,64.639,1511610,0.0,0.0
2019-01-02,63.668,64.908,63.123,64.83,2562532,0.0,0.0
2019-01-03,64.448,64.795,63.42,63.789,3077230,0.0,0.0
2019-01-04,64.724,66.021,64.306,65.964,2464697,0.0,0.0
2019-01-07,65.999,66.219,65.156,65.277,2023472,0.0,0.0
2019-01-08,66.021,66.389,65.0,65.574,2021925,0.0,0.0
2019-01-09,65.9,67.331,65.893,66.885,2322778,0.0,0.0
2019-01-10,66.602,67.558,66.226,67.501,1358735,0.0,0.0
2019-01-11,67.005,67.331,66.637,67.282,1093330,0.0,0.0
2019-01-14,66.885,67.523,66.538,67.353,1035711,0.0,0.0
2019-01-15,67.544,67.593,66.219,66.772,1689235,0.0,0.0
2019-01-16,66.694,67.055,66.354,66.446,2156110,0.0,0.0
2019-01-17,65.964,66.715,65.758,66.368,3323815,0.0,0.0
2019-01-18,66.913,68.479,66.828,68.097,2950392,0.0,0.0
2019-01-22,67.31,67.523,65.581,65.893,2115894,0.0,0.0
2019-01-23,66.389,66.956,65.355,66.219,2024503,0.0,0.0
2019-01-24,66.375,66.92,66.29,66.531,1945359,0.0,0.0
2019-01-25,67.296,67.785,66.793,66.935,1418802,0.0,0.0
2019-01-28,66.028,66.935,65.928,66.913,1940461,0.0,0.0
2019-01-29,67.303,68.784,67.048,68.55,2710123,0.0,0.0
2019-01-30,69.159,71.873,67.785,71.242,5348448,0.0,0.0
2019-01-31,71.108,71.108,69.903,70.881,3042040,0.0,0.0
2019-02-01,70.909,71.717,70.661,71.618,3104943,0.0,0.0
2019-02-04,71.724,71.724,70.874,71.335,1975264,0.0,0.0
2019-02-05,71.157,71.845,71.157,71.767,1931180,0.0,0.0
2019-02-06,71.632,71.951,71.349,71.455,1931953,0.0,0.0
2019-02-07,70.994,71.901,70.711,71.717,1733189,0.0,0.0
2019-02-08,71.533,72.227,71.009,72.213,1757552,0.0,0.0
2019-02-11,72.22,72.709,71.689,72.631,1969334,0.0,0.0
2019-02-12,72.829,73.956,72.829,73.51,2014449,0.0,0.0
2019-02-13,73.595,74.438,73.595,74.105,1410553,0.0,0.0
2019-02-14,73.963,74.02,73.283,73.333,1460953,0.0,0.0
2019-02-15,73.977,74.332,73.857,74.204,1676602,0.0,0.0
2019-02-19,73.885,75.04,73.807,74.395,1629167,0.0,0.0
2019-02-20,74.565,75.076,74.424,74.799,1334502,0.0,0.0
2019-02-21,74.509,74.82,74.19,74.785,1432208,0.0,0.0
2019-02-22,74.941,75.543,74.629,75.338,1142054,0.0,0.0
2019-02-25,75.742,76.266,75.557,75.763,1611895,0.0,0.0
2019-02-26,75.692,76.259,75.316,75.352,2056084,0.0,0.0
2019-02-27,75.076,75.798,74.92,75.784,1605836,0.0,0.0
2019-02-28,75.6,75.664,74.636,74.792,3109197,0.0,0.0
2019-03-01,75.437,75.742,74.792,75.139,1662294,0.0,0.0
2019-03-04,75.607,75.784,74.239,74.75,1883745,0.0,0.0
2019-03-05,75.819,75.819,75.083,75.104,1976166,0.0,0.0
2019-03-06,75.635,76.06,75.217,75.366,1729838,0.0,0.0
2019-03-07,75.038,75.038,73.557,74.319,1833474,0.411,0.0
2019-03-08,73.515,74.341,73.123,74.269,2173512,0.0,0.0
2019-03-11,74.177,75.209,73.928,75.031,1706378,0.0,0.0
2019-03-12,75.288,75.53,75.038,75.466,1540742,0.0,0.0
2019-03-13,75.743,76.256,75.352,75.772,1666290,0.0,0.0
2019-03-14,75.765,76.149,75.266,75.444,1248397,0.0,0.0
2019-03-15,75.679,75.971,75.352,75.551,2246856,0.0,0.0
2019-03-18,75.195,76.235,75.195,76.228,1803053,0.0,0.0
2019-03-19,76.591,76.726,75.459,75.857,1497431,0.0,0.0
2019-03-20,75.8,75.8,74.241,74.704,1795577,0.0,0.0
2019-03-21,74.604,75.993,74.568,75.715,836690,0.0,0.0
2019-03-22,75.224,75.48,74.034,74.22,1294414,0.0,0.0
2019-03-25,74.348,75.188,74.049,74.554,1202250,0.0,0.0
2019-03-26,75.11,75.573,74.868,75.302,2005684,0.0,0.0
2019-03-27,75.451,75.765,74.981,75.38,1042543,0.0,0.0
2019-03-28,75.779,76.669,75.594,76.491,1471007,0.0,0.0
2019-03-29,76.868,77.232,76.399,76.868,1503747,0.0,0.0
2019-04-01,77.616,78.577,77.609,78.456,1841465,0.0,0.0
2019-04-02,78.649,79.04,77.986,78.513,1139218,0.0,0.0
2019-04-03,78.926,79.311,78.521,78.827,1821873,0.0,0.0
2019-04-04,79.567,80.158,79.233,79.994,2361190,0.0,0.0
2019-04-05,80.215,80.785,79.781,80.18,1448836,0.0,0.0
2019-04-08,79.752,80.137,79.674,80.13,1530816,0.0,0.0
2019-04-09,79.952,79.973,79.154,79.197,1692070,0.0,0.0
2019-04-10,79.361,79.361,78.335,79.033,1715530,0.0,0.0
2019-04-11,79.176,80.286,78.784,80.237,1716819,0.0,0.0
2019-04-12,80.792,81.533,80.792,81.468,2000399,0.0,0.0
2019-04-15,81.333,81.568,80.906,81.162,1339271,0.0,0.0
2019-04-16,81.404,81.468,80.842,81.013,1523211,0.0,0.0
2019-04-17,81.355,81.426,80.308,80.343,1755231,0.0,0.0
2019-04-18,80.343,80.764,79.987,80.315,2587410,0.0,0.0
2019-04-22,80.123,80.543,79.56,80.372,1024755,0.0,0.0
2019-04-23,80.286,81.006,80.137,80.749,1679696,0.0,0.0
2019-04-24,80.806,81.362,80.173,80.671,1605578,0.0,0.0
2019-04-25,79.995,80.372,79.446,79.646,1403979,0.0,0.0
2019-04-26,79.802,80.692,79.681,80.543,1493435,0.0,0.0
2019-04-29,84.238,86.766,84.06,85.777,5569511,0.0,0.0
2019-04-30,86.524,88.077,84.737,87.308,6161678,0.0,0.0
2019-05-01,87.585,88.226,86.289,86.909,2997054,0.0,0.0
2019-05-02,87.03,87.913,86.296,87.777,1767477,0.0,0.0
2019-05-03,88.297,89.195,88.198,88.789,1899728,0.0,0.0
2019-05-06,87.179,87.963,86.795,87.899,1474616,0.0,0.0
2019-05-07,86.745,87.614,86.054,86.873,2409141,0.0,0.0
2019-05-08,86.268,87.186,85.841,86.517,2440979,0.0,0.0
2019-05-09,85.449,86.681,85.143,86.546,1837212,0.0,0.0
2019-05-10,86.118,87.884,85.413,87.45,1641284,0.0,0.0
2019-05-13,85.299,86.019,84.787,85.748,1737572,0.0,0.0
2019-05-14,85.983,87.03,85.727,86.318,1322514,0.0,0.0
2019-05-15,85.869,86.788,85.549,86.389,1222617,0.0,0.0
2019-05-16,86.638,87.343,86.553,86.802,1402045,0.0,0.0
2019-05-17,85.869,86.994,85.812,86.033,973324,0.0,0.0
2019-05-20,85.641,86.46,85.235,86.403,1309495,0.0,0.0
2019-05-21,87.037,88.134,86.845,87.977,1756649,0.0,0.0
2019-05-22,87.386,88.048,87.08,87.08,1317358,0.0,0.0
2019-05-23,86.489,86.503,85.542,85.99,1840048,0.0,0.0
2019-05-24,86.346,86.738,85.549,85.584,1267345,0.0,0.0
2019-05-28,85.584,85.862,84.445,84.452,2623244,0.0,0.0
2019-05-29,84.103,84.666,83.669,84.217,1997563,0.0,0.0
2019-05-30,84.452,85.371,84.445,85.228,2070650,0.0,0.0
2019-05-31,84.452,84.922,84.132,84.267,1741310,0.0,0.0
2019-06-03,84.587,86.261,84.587,85.969,2022957,0.0,0.0
2019-06-04,86.595,87.749,86.225,87.699,1730998,0.0,0.0
2019-06-05,88.247,89.002,87.863,88.354,1581603,0.0,0.0
2019-06-06,88.669,89.398,87.868,89.355,1309237,0.411,0.0
2019-06-07,89.799,90.071,89.026,89.641,1138316,0.0,0.0
2019-06-10,90.063,90.879,89.577,89.641,1274434,0.0,0.0
2019-06-11,90.492,90.75,87.954,88.197,2592179,0.0,0.0
2019-06-12,88.254,88.991,87.725,88.662,1868663,0.0,0.0
2019-06-13,89.019,89.177,88.419,88.926,2639099,0.0,0.0
2019-06-14,89.041,89.641,88.24,89.162,1337338,0.0,0.0
2019-06-17,89.291,89.341,87.732,87.796,1388640,0.0,0.0
2019-06-18,88.411,88.962,87.932,88.147,1917774,0.0,0.0
2019-06-19,88.183,88.712,87.632,88.476,1306144,0.0,0.0
2019-06-20,89.363,90.507,88.876,90.185,1678794,0.0,0.0
2019-06-21,90.028,90.128,89.384,89.506,2442655,0.0,0.0
2019-06-24,89.992,90.857,89.777,89.813,1968174,0.0,0.0
2019-06-25,89.749,90.128,89.227,89.298,1390573,0.0,0.0
2019-06-26,89.47,89.856,88.59,89.041,1418802,0.0,0.0
2019-06-27,89.155,89.885,88.876,88.926,1350356,0.0,0.0
2019-06-28,89.019,90.757,89.019,90.585,3811315,0.0,0.0
2019-07-01,91.272,91.537,90.249,91.315,1197868,0.0,0.0
2019-07-02,90.836,91.072,89.541,89.935,1809112,0.0,0.0
2019-07-03,89.563,90.249,88.719,89.785,1833345,0.0,0.0
2019-07-05,89.212,89.27,87.939,89.255,1213594,0.0,0.0
2019-07-08,89.055,90.128,88.926,89.641,1578509,0.0,0.0
2019-07-09,88.941,89.22,88.39,88.705,1954640,0.0,0.0
2019-07-10,89.391,89.742,88.562,88.826,1806791,0.0,0.0
2019-07-11,89.091,89.212,88.147,89.069,1846750,0.0,0.0
2019-07-12,89.506,90.686,89.448,90.55,1915583,0.0,0.0
2019-07-15,90.879,91.351,90.7,90.943,1178146,0.0,0.0
2019-07-16,91.1,91.758,90.7,91.63,1597587,0.0,0.0
2019-07-17,91.472,91.701,89.484,89.513,1623238,0.0,0.0
2019-07-18,88.833,89.885,88.683,89.57,1210758,0.0,0.0
2019-07-19,89.906,90.228,88.991,89.177,1705992,0.0,0.0
2019-07-22,88.297,89.406,88.297,89.055,1410939,0.0,0.0
2019-07-23,89.005,89.105,87.632,88.998,1940332,0.0,0.0
2019-07-24,88.39,89.391,88.061,88.74,1619242,0.0,0.0
2019-07-25,88.819,88.819,87.453,87.546,1730740,0.0,0.0
2019-07-26,87.711,87.947,87.053,87.661,1955542,0.0,0.0
2019-07-29,87.611,87.782,86.931,87.403,1701351,0.0,0.0
2019-07-30,87.475,90.964,86.001,90.535,3324460,0.0,0.0
2019-07-31,90.235,90.271,87.582,88.433,2552349,0.0,0.0
2019-08-01,88.118,89.613,86.817,87.053,1576447,0.0,0.0
2019-08-02,86.731,87.16,85.751,86.445,1839403,0.0,0.0
2019-08-05,85.222,85.529,83.613,84.385,2271734,0.0,0.0
2019-08-06,84.886,85.63,84.528,85.451,1274305,0.0,0.0
2019-08-07,84.514,85.565,84.235,85.258,2217725,0.0,0.0
2019-08-08,86.001,86.724,85.887,86.495,1297765,0.0,0.0
2019-08-09,85.994,86.373,85.05,85.379,1193098,0.0,0.0
2019-08-12,85.058,85.143,83.978,84.199,1513544,0.0,0.0
2019-08-13,84.006,86.431,83.799,85.973,1469847,0.0,0.0
2019-08-14,84.543,84.979,82.862,83.162,1281137,0.0,0.0
2019-08-15,83.212,83.992,82.626,83.284,1379230,0.0,0.0
2019-08-16,84.207,84.957,83.885,84.299,1633808,0.0,0.0
2019-08-19,85.551,85.58,84.621,84.793,1107122,0.0,0.0
2019-08-20,84.721,85.079,83.935,84.485,1368274,0.0,0.0
2019-08-21,85.315,85.651,84.478,84.857,943677,0.0,0.0
2019-08-22,84.986,85.401,83.906,84.378,1079280,0.0,0.0
2019-08-23,83.77,84.299,81.875,82.211,1595395,0.0,0.0
2019-08-26,82.612,82.919,81.432,82.44,1606481,0.0,0.0
2019-08-27,82.783,83.499,82.597,83.32,1741310,0.0,0.0
2019-08-28,82.826,84.292,82.776,84.028,1143472,0.0,0.0
2019-08-29,84.986,86.252,84.979,85.944,1742212,0.0,0.0
2019-08-30,86.688,87.096,86.309,86.595,1304081,0.0,0.0
2019-09-03,85.816,86.08,84.478,84.807,1432724,0.0,0.0
2019-09-04,85.243,85.608,85.015,85.379,1208953,0.0,0.0
2019-09-05,86.248,87.477,86.248,87.211,1249814,0.411,0.0
2019-09-06,87.419,87.915,87.182,87.348,1255615,0.0,0.0
2019-09-09,87.707,88.023,86.866,87.118,2156368,0.0,0.0
2019-09-10,87.139,87.139,85.753,87.039,1827544,0.0,0.0
2019-09-11,87.161,88.712,86.593,88.691,1436462,0.0,0.0
2019-09-12,88.712,89.366,88.425,88.712,1297765,0.0,0.0
2019-09-13,89.071,89.689,88.475,89.301,1376265,0.0,0.0
2019-09-16,89.093,89.373,88.633,89.021,1220683,0.0,0.0
2019-09-17,88.748,89.589,88.518,89.38,988534,0.0,0.0
2019-09-18,88.906,89.459,88.281,89.021,1024110,0.0,0.0
2019-09-19,89.165,89.819,88.935,89.05,943032,0.0,0.0
2019-09-20,89.359,89.546,88.447,88.461,1684465,0.0,0.0
2019-09-23,88.03,88.992,87.556,88.411,993690,0.0,0.0
2019-09-24,88.612,89.158,87.728,88.174,1483252,0.0,0.0
2019-09-25,88.217,88.942,87.743,88.518,1398823,0.0,0.0
2019-09-26,88.504,89.129,87.958,88.698,1449867,0.0,0.0
2019-09-27,89.373,89.603,87.937,88.755,1139347,0.0,0.0
2019-09-30,89.086,89.201,88.087,88.504,1361184,0.0,0.0
2019-10-01,88.878,89.28,86.062,86.27,1302535,0.0,0.0
2019-10-02,85.494,85.81,83.131,83.77,1566135,0.0,0.0
2019-10-03,83.44,84.884,82.743,84.481,1436591,0.0,0.0
2019-10-04,84.532,85.171,84.402,85.164,1350743,0.0,0.0
2019-10-07,84.74,84.74,83.598,83.648,1371754,0.0,0.0
2019-10-08,82.872,83.109,81.026,81.184,1983384,0.0,0.0
2019-10-09,81.895,82.463,80.933,81.96,1460179,0.0,0.0
2019-10-10,81.687,82.441,81.429,81.953,1468558,0.0,0.0
2019-10-11,82.829,84.589,82.779,82.88,1644893,0.0,0.0
2019-10-14,82.851,83.203,82.398,82.844,1621949,0.0,0.0
2019-10-15,83.303,83.706,82.671,83.361,2337602,0.0,0.0
2019-10-16,83.375,84.0,82.908,83.375,1484541,0.0,0.0
2019-10-17,83.77,84.639,83.734,83.943,1299699,0.0,0.0
2019-10-18,83.677,84.754,83.584,84.259,2128139,0.0,0.0
2019-10-21,84.733,85.997,84.366,84.733,2982359,0.0,0.0
2019-10-22,84.582,85.437,83.548,84.97,1720557,0.0,0.0
2019-10-23,84.611,85.631,84.144,85.286,1484541,0.0,0.0
2019-10-24,85.286,86.062,84.747,86.019,943677,0.0,0.0
2019-10-25,86.083,87.233,85.688,86.96,1570904,0.0,0.0
2019-10-28,87.347,88.209,87.24,87.692,2197616,0.0,0.0
2019-10-29,89.373,92.448,88.044,91.851,4167208,0.0,0.0
2019-10-30,91.449,91.837,90.688,91.794,2235255,0.0,0.0
2019-10-31,91.542,91.794,90.25,91.147,1970752,0.0,0.0
2019-11-01,91.973,92.914,91.557,92.57,1920610,0.0,0.0
2019-11-04,93.295,94.43,93.13,94.243,2075290,0.0,0.0
2019-11-05,94.207,94.732,93.776,93.927,1929246,0.0,0.0
2019-11-06,93.662,94.466,93.008,94.423,1465980,0.0,0.0
2019-11-07,94.825,95.12,92.512,92.735,1840563,0.0,0.0
2019-11-08,92.627,93.726,92.498,93.697,1316198,0.0,0.0
2019-11-11,92.879,93.482,92.656,93.389,1234862,0.0,0.0
2019-11-12,93.367,93.633,92.807,93.058,1176341,0.0,0.0
2019-11-13,92.455,92.591,91.78,91.815,1748013,0.0,0.0
2019-11-14,91.686,92.081,91.133,91.715,1134449,0.0,0.0
2019-11-15,92.167,92.483,91.708,92.448,2015094,0.0,0.0
2019-11-18,92.268,93.64,92.06,93.611,1907333,0.0,0.0
2019-11-19,93.827,94.1,93.101,93.568,1757938,0.0,0.0
2019-11-20,93.058,93.697,92.491,93.266,2437886,0.0,0.0
2019-11-21,93.245,93.432,92.397,93.001,1735639,0.0,0.0
2019-11-22,93.331,93.568,92.699,93.453,1231768,0.0,0.0
2019-11-25,93.532,94.365,93.324,93.992,1057496,0.0,0.0
2019-11-26,93.87,94.179,93.618,93.848,3028763,0.0,0.0
2019-11-27,93.92,94.911,93.575,94.66,1416869,0.0,0.0
2019-11-29,94.638,94.861,94.035,94.179,647594,0.0,0.0
2019-12-02,94.473,94.473,92.857,92.871,1326897,0.0,0.0
2019-12-03,92.002,92.498,91.255,92.009,1761419,0.0,0.0
2019-12-04,92.936,93.927,92.347,92.361,1456828,0.0,0.0
2019-12-05,92.527,93.277,92.217,93.061,1311429,0.411,0.0
2019-12-06,96.92,97.093,94.583,94.987,2806926,0.0,0.0
2019-12-09,94.706,95.412,94.518,94.713,1467140,0.0,0.0
2019-12-10,94.554,95.283,94.352,94.561,2633298,0.0,0.0
2019-12-11,94.9,95.989,94.186,95.939,1448320,0.0,0.0
2019-12-12,96.343,97.165,95.672,96.934,1868663,0.0,0.0
2019-12-13,96.617,97.115,95.975,96.516,1309624,0.0,0.0
2019-12-16,96.985,96.985,96.17,96.177,1425763,0.0,0.0
2019-12-17,96.581,96.942,95.867,96.372,1329475,0.0,0.0
2019-12-18,96.617,96.646,95.47,96.04,1699675,0.0,0.0
2019-12-19,96.011,96.502,95.744,96.328,2029530,0.0,0.0
2019-12-20,96.812,99.776,96.119,97.382,3754857,0.0,0.0
2019-12-23,97.591,97.591,96.776,97.23,1537648,0.0,0.0
2019-12-24,97.353,97.36,96.639,97.079,342874,0.0,0.0
2019-12-26,97.245,97.245,96.155,96.566,1256517,0.0,0.0
2019-12-27,96.812,97.187,96.624,96.906,895082,0.0,0.0
2019-12-30,96.855,96.855,95.679,95.852,1169768,0.0,0.0
2019-12-31,95.788,96.285,95.405,95.874,1182013,0.0,0.0
2020-01-02,96.17,96.906,95.701,96.906,2158173,0.0,0.0
2020-01-03,95.456,96.466,95.311,96.04,1142054,0.0,0.0
2020-01-06,95.506,95.773,94.403,95.203,1766575,0.0,0.0
2020-01-07,94.698,95.449,94.561,94.814,1771215,0.0,0.0
2020-01-08,94.98,95.456,94.554,94.662,1303308,0.0,0.0
2020-01-09,94.706,95.095,93.955,94.143,1637932,0.0,0.0
2020-01-10,94.511,95.571,94.352,94.619,1914810,0.0,0.0
2020-01-13,94.619,95.117,94.446,94.742,1294929,0.0,0.0
2020-01-14,94.835,94.987,94.056,94.403,1564588,0.0,0.0
2020-01-15,94.201,94.763,93.941,94.713,1193098,0.0,0.0
2020-01-16,95.21,95.91,94.936,95.852,1251103,0.0,0.0
2020-01-17,96.127,96.826,96.047,96.595,1770313,0.0,0.0
2020-01-21,96.004,96.401,95.196,95.463,1683821,0.0,0.0
2020-01-22,95.997,96.098,94.951,94.951,990596,0.0,0.0
2020-01-23,94.489,95.441,94.114,95.42,2068200,0.0,0.0
2020-01-24,95.47,95.47,93.573,94.201,2413781,0.0,0.0
2020-01-27,92.989,93.919,92.412,93.068,2030948,0.0,0.0
2020-01-28,93.414,95.081,92.534,94.33,2728040,0.0,0.0
2020-01-29,92.607,97.309,92.607,96.862,4019618,0.0,0.0
2020-01-30,96.328,97.584,95.297,97.475,3205743,0.0,0.0
2020-01-31,96.848,97.475,95.571,96.098,2856682,0.0,0.0
2020-02-03,96.466,98.463,96.393,98.233,2505172,0.0,0.0
2020-02-04,98.968,100.548,98.824,99.921,2689756,0.0,0.0
2020-02-05,100.873,102.546,100.433,102.25,2114991,0.0,0.0
2020-02-06,102.301,102.928,101.579,102.719,1762321,0.0,0.0
2020-02-07,102.358,103.527,101.738,102.286,2299189,0.0,0.0
2020-02-10,101.861,104.147,101.5,103.945,2715407,0.0,0.0
2020-02-11,103.888,104.421,103.267,104.126,1769539,0.0,0.0
2020-02-12,104.551,105.359,104.328,105.013,2397024,0.0,0.0
2020-02-13,104.486,105.424,104.205,105.034,1705218,0.0,0.0
2020-02-14,105.236,105.741,104.638,105.705,1212047,0.0,0.0
2020-02-18,105.15,105.467,103.779,104.566,1518958,0.0,0.0
2020-02-19,104.739,105.474,104.255,105.186,3186150,0.0,0.0
2020-02-20,104.724,105.922,104.183,105.316,2458510,0.0,0.0
2020-02-21,104.688,105.676,104.356,105.049,1969850,0.0,0.0
2020-02-24,102.25,103.318,101.277,102.481,2725977,0.0,0.0
2020-02-25,102.907,103.166,99.12,99.545,2473462,0.0,0.0
2020-02-26,100.274,101.19,98.961,100.086,2504527,0.0,0.0
2020-02-27,98.557,99.798,95.355,95.578,3623766,0.0,0.0
